DateTime,AddedIPs,RemovedIPs
1543044723,5,4
1543045323,45,0
1543045923,17,7
1543046524,17,11
1543047724,14,23
1543048323,3,8
1543048923,2,10
1543050123,10,0
1543050723,11,9
1543051324,7,10
1543051923,8,8
1543052523,6,0
1543053124,7,20
1543053723,13,0
1543054923,9,13
1543056123,11,28
1543057323,12,12
1543057923,9,0
1543058524,9,0
1543059123,12,6
1543059723,9,0
1543060923,16,68
1543061523,13,0
1543062123,11,11
1543063323,9,6
1543064524,6,19
1543065123,18,18
1543065723,16,4
1543066323,12,12
1543066923,9,8
1543067524,6,10
1543068124,19,0
1543068724,16,14
1543069324,15,19
1543069923,7,10
1543070524,22,27
1543071724,7,17
1543072924,7,5
1543073523,10,0
1543074123,8,0
1543074723,13,8
1543075323,8,9
1543076524,14,17
1543077723,5,3
1543078924,13,20
1543079524,11,34
1543080123,7,0
1543080723,8,8
1543081323,6,0
1543082524,9,47
1543083724,12,16
1543084323,9,12
1543084923,6,0
1543085524,10,11
1543086124,11,7
1543086724,2,0
1543087323,5,7
1543087923,7,0
1543088524,9,0
1543089123,4,36
1543089725,13,0
1543090323,14,11
1543090924,13,10
1543091524,13,26
1543092123,21,34
1543093324,12,0
1543094523,39,32
1543095123,24,13
1543095723,18,6
1543096924,9,29
1543097524,9,61
1543098124,1,13
1543099324,17,52
1543099924,8,0
1543100523,6,16
1543101124,15,15
1543101724,9,23
1543102324,2,0
1543102923,6,11
1543103524,10,22
1543104125,4,15
1543104724,11,0
1543105323,6,13
1543105923,15,0
1543106523,6,12
1543107723,15,12
1543108323,15,12
1543108924,6,0
1543110124,6,6
1543110722,8,12
1543111323,9,16
1543112523,9,18
1543113123,11,11
1543113723,10,12
1543114323,9,6
1543114924,6,0
1543115525,6,21
1543116123,8,11
1543116725,5,0
1543117323,9,38
1543117923,9,0
1543118525,8,17
1543119124,8,0
1543119723,9,14
1543120323,6,20
1543120923,9,39
1543122125,11,0
1543122725,8,32
1543123323,4,12
1543124524,8,17
1543125123,5,25
1543125723,6,16
1543126923,6,27
1543127523,5,0
1543128123,9,31
1543128724,9,0
1543129323,13,8
1543130524,6,14
1543131123,13,8
1543131724,7,0
1543132323,2,10
1543132924,21,17
1543133524,21,15
1543134123,21,6
1543135324,4,0
1543136525,61,21
1543137723,13,15
1543138323,11,37
1543138923,8,14
1543140124,10,12
1543140724,13,11
1543141323,5,11
1543142524,10,0
1543143124,9,28
1543143723,9,14
1543144323,6,0
1543144923,6,0
1543146123,17,31
1543147323,14,9
1543147924,13,17
1543148523,11,15
1543149123,5,7
1543149723,10,0
1543150923,3,40
1543151524,9,0
1543152123,15,5
1543152723,10,24
1543153323,6,23
1543154523,17,12
1543155123,7,13
1543155723,12,4
1543156323,4,0
1543156924,9,0
1543157523,6,15
1543158123,7,0
1543159324,7,36
1543159923,7,8
1543160524,2,12
1543161722,3,0
1543162323,6,18
1543162923,4,12
1543164124,15,15
1543165324,14,36
1543166523,11,17
1543167122,7,18
1543167723,4,11
1543168923,11,20
1543169523,14,0
1543170123,12,9
1543170723,7,0
1543171324,1,0
1543172524,7,44
1543173723,4,22
1543174923,9,27
1543176124,6,41
1543176723,5,0
1543177323,4,39
1543177923,13,19
1543178523,10,15
1543179724,13,20
1543180324,11,0
1543180924,9,12
1543181523,4,0
1543182123,22,7
1543182723,29,9
1543183324,7,0
1543183923,2,10
1543184524,15,28
1543185123,4,0
1543185723,2,29
1543186923,7,8
1543188123,4,40
1543189324,8,0
1543189923,1,11
1543190524,3,25
1543191723,7,12
1543192323,8,0
1543192924,9,16
1543193523,5,25
1543194123,9,8
1543195323,4,8
1543196523,8,0
1543197123,4,10
1543197723,8,41
1543198324,7,0
1543198924,6,10
1543200123,1,50
1543201324,4,13
1543202523,4,13
1543203724,9,55
1543204923,9,0
1543205524,4,35
1543206123,4,9
1543207323,11,13
1543207923,8,5
1543208524,8,0
1543209124,5,37
1543209723,5,18
1543210923,11,13
1543211523,6,0
1543212123,6,21
1543213323,9,31
1543213923,9,0
1543214523,8,20
1543215123,11,0
1543215724,9,12
1543216324,16,0
1543216924,11,15
1543217523,9,0
1543218123,10,12
1543218723,10,28
1543219323,9,0
1543220523,15,21
1543221123,59,26
1543221723,13,23
1543222923,10,0
1543223524,9,28
1543224123,9,14
1543225323,10,0
1543225923,1,14
1543226523,4,14
1543227723,14,14
1543228923,5,29
1543229523,15,0
1543230123,10,26
1543230724,16,0
1543231323,5,36
