DateTime,AddedIPs,RemovedIPs
1542990123,13,47
1542990723,0,2
1542991323,18,35
1542992523,30,62
1542993723,25,24
1542994923,48,26
1542996123,23,94
1542996724,5,0
1542997322,16,65
1542998523,24,53
1542999723,7,26
1543000324,19,11
1543000923,5,26
1543001523,20,60
1543002123,14,53
1543002722,18,0
1543003323,59,0
1543004523,75,119
1543005724,46,128
1543006923,29,20
1543007523,19,0
1543008123,8,0
1543008723,3,16
1543009323,14,0
1543009923,10,27
1543010523,47,0
1543011723,56,26
1543012323,6,12
1543012923,5,27
1543013523,11,0
1543014123,5,16
1543014723,5,0
1543015323,10,0
1543015923,7,65
1543016524,4,0
1543017124,69,55
1543017724,38,64
1543018323,58,67
1543018922,79,19
1543019523,88,5
1543020123,3,15
1543021323,22,18
1543021925,1,0
1543022524,2,0
1543023123,4,22
1543023723,0,42
1543024923,3,0
1543025523,43,63
1543026123,43,65
1543026723,22,0
1543027323,13,21
1543028524,34,0
1543029124,45,17
1543029723,34,0
1543030324,26,30
1543030923,16,59
1543031523,34,21
1543032122,33,19
1543033323,55,3
1543033923,22,46
1543034524,13,0
1543035123,10,34
1543035723,2,24
1543036322,5,0
1543036923,3,0
1543037523,9,29
1543038123,5,0
1543038722,7,91
1543039324,24,0
1543040523,36,94
1543041123,51,14
1543041723,25,48
1543042923,61,0
1543043523,2,29
1543044123,8,0
1543044722,1,19
1543045323,4,0
1543046523,9,46
1543047123,1,0
1543047724,3,44
1543048323,0,17
1543048923,11,28
1543049523,30,77
1543050123,16,0
1543051323,41,40
1543051923,27,0
1543052523,14,14
1543053123,25,46
1543053723,23,0
1543054923,24,41
1543055523,10,31
1543056123,6,72
1543056724,58,0
1543057322,70,83
1543058523,38,0
1543059123,5,33
1543059722,3,11
1543060923,9,29
1543062123,0,17
1543062724,12,49
1543063323,43,0
1543064524,24,42
1543065123,4,38
1543065723,20,18
1543066323,13,11
1543066923,22,64
1543067523,23,53
1543068124,27,0
1543069324,54,115
1543069923,13,31
1543070523,3,27
1543071123,1,54
1543071724,34,34
1543072923,2,8
1543074123,71,67
1543074723,42,0
1543075323,31,0
1543076523,32,27
1543077723,10,20
1543078924,42,23
1543079524,21,41
1543080123,50,0
1543080723,52,49
1543081323,55,56
1543082523,13,3
1543083123,16,0
1543083723,7,14
1543084323,1,29
1543084923,12,28
1543086123,14,11
1543086723,21,0
1543087323,40,19
1543087923,23,43
1543088524,1,0
1543089724,75,38
1543090323,63,70
1543090924,52,37
1543092122,62,12
1543093324,40,0
1543094523,33,52
1543095723,22,24
1543096323,3,0
1543096924,20,54
1543097523,11,0
1543098124,5,0
1543098723,25,11
1543099323,14,3
1543099923,7,7
1543100523,5,9
1543101123,6,3
1543101723,0,28
1543102323,36,0
1543102923,68,40
1543104125,84,78
1543104723,71,24
1543105322,66,0
1543105923,11,14
1543106523,15,30
1543107723,15,0
1543108323,5,13
1543108924,8,8
1543110124,23,5
1543110722,1,3
1543111323,15,8
1543111923,61,34
1543112523,32,51
1543113123,1,26
1543113723,31,3
1543114323,23,0
1543114923,36,22
1543115525,1,73
1543116123,2,0
1543117322,55,53
1543118524,25,73
1543119723,63,57
1543120323,14,33
1543120923,12,33
1543122124,14,7
1543122724,9,5
1543123323,33,8
1543123922,66,28
1543124524,41,0
1543125123,36,11
1543125723,25,9
1543126923,28,69
1543128123,84,58
1543128723,51,0
1543129323,26,11
1543130523,3,22
1543131123,7,0
1543131723,10,10
1543132323,4,14
1543132924,2,0
1543133524,1,11
1543134123,37,1
1543134723,5,9
1543135323,38,0
1543136525,12,71
1543137723,49,0
1543138323,44,49
1543138923,15,36
1543140123,56,80
1543140724,23,0
1543141323,5,24
1543141923,51,0
1543142524,60,11
1543143124,74,58
1543143723,44,0
1543144323,32,20
1543144923,44,0
1543146122,12,36
1543147323,36,0
1543147924,22,17
1543148523,38,0
1543149723,22,57
1543150923,49,14
1543152123,20,13
1543153323,67,29
1543153923,36,22
1543154523,37,81
1543155123,39,0
1543155722,30,38
1543156924,29,10
1543157523,34,20
1543158123,34,0
1543159323,12,35
1543160523,44,56
1543161722,26,38
1543162323,6,48
1543164123,34,42
1543164723,45,19
1543165324,19,25
1543166523,24,28
1543167122,4,109
1543167723,57,0
1543168923,25,51
1543169523,1,19
1543170123,3,18
1543171323,20,13
1543171923,1,16
1543172523,16,0
1543173723,16,64
1543174923,17,53
1543176124,72,52
1543177323,79,24
1543177923,36,47
1543178523,13,0
1543179724,24,70
1543180324,16,0
1543180924,2,42
1543182123,14,0
1543182723,6,22
1543183324,20,0
1543184524,28,39
1543185123,8,0
1543185723,3,4
1543186923,6,2
1543187523,6,37
1543188123,44,0
1543189323,36,72
1543190524,24,65
1543191723,74,70
1543192924,72,30
1543193523,2,11
1543194123,26,0
1543194723,6,4
1543195323,6,8
1543196523,22,33
1543197723,20,37
1543198324,48,28
1543198923,41,0
1543200122,38,113
1543200723,6,0
1543201324,39,45
1543202523,25,3
1543203724,46,61
1543204923,42,31
1543205524,11,0
1543206123,58,15
1543206724,17,0
1543207323,4,9
1543207923,30,45
1543208524,24,0
1543209723,32,36
1543210922,50,128
1543211523,26,0
1543212123,34,45
1543213323,57,38
1543213923,31,38
1543214523,72,0
1543215723,66,53
1543216324,24,0
1543216923,14,13
1543217523,0,14
1543218123,6,0
1543218723,14,8
1543219323,3,18
1543220523,11,36
1543221123,59,7
1543221723,39,88
1543222923,52,0
1543223524,31,37
1543224123,29,38
1543225323,42,18
1543226523,22,57
1543227122,6,23
1543227723,8,21
1543228922,15,118
1543230123,58,32
1543230724,38,34
1543231322,9,30
