DateTime,AddedIPs,RemovedIPs
1543008123,35,0
1543009323,53,61
1543009923,50,54
1543010523,23,0
1543011125,27,38
1543011724,39,38
1543012323,39,47
1543012923,37,41
1543013523,43,0
1543014123,45,49
1543014723,41,42
1543015323,41,0
1543015923,38,86
1543016524,41,33
1543017724,35,45
1543018323,49,82
1543018923,54,38
1543019523,38,48
1543020123,35,37
1543020723,51,0
1543021323,51,41
1543021925,20,41
1543022524,26,0
1543023123,44,65
1543023723,36,46
1543024323,33,32
1543024923,55,0
1543026123,39,68
1543026723,34,40
1543027323,23,40
1543027924,23,0
1543028524,40,0
1543029124,40,81
1543029723,34,0
1543030324,29,50
1543030923,40,73
1543031523,48,54
1543032122,42,36
1543033323,46,46
1543033924,49,48
1543034524,41,0
1543035723,40,125
1543036323,41,33
1543036923,48,0
1543038123,36,34
1543038723,45,38
1543039324,45,0
1543039923,39,51
1543040523,51,38
1543041123,40,43
1543041723,56,76
1543042923,45,42
1543043523,46,106
1543044123,38,0
1543044723,40,62
1543045323,73,0
1543045923,52,39
1543046524,42,69
1543047724,43,57
1543048323,31,44
1543048923,31,0
1543050123,39,43
1543050723,48,74
1543051324,40,43
1543051923,47,0
1543052523,44,41
1543053124,44,38
1543053723,36,0
1543054923,35,54
1543056123,40,127
1543057323,50,86
1543057923,36,0
1543058524,32,0
1543059123,36,49
1543059723,32,40
1543060923,48,54
1543061523,49,0
1543062123,45,51
1543063323,34,46
1543064524,25,70
1543065123,36,38
1543065723,41,45
1543066323,45,55
1543066923,31,48
1543067524,43,0
1543068124,52,0
1543068724,39,42
1543069324,44,52
1543069923,25,49
1543070524,52,37
1543071724,34,81
1543072924,41,99
1543073523,51,0
1543074123,33,0
1543074723,43,45
1543075323,43,0
1543076524,32,130
1543077723,31,51
1543078924,45,42
1543079524,35,96
1543080123,34,0
1543080723,42,44
1543081323,26,52
1543082524,32,42
1543083724,45,49
1543084323,34,39
1543084923,34,37
1543085524,43,0
1543086124,40,41
1543086724,24,0
1543087323,32,33
1543087923,24,77
1543088524,43,0
1543089123,32,40
1543089725,34,56
1543090323,41,74
1543090924,38,38
1543091524,42,0
1543092123,41,46
1543093324,27,43
1543094523,52,125
1543095123,54,0
1543095723,37,66
1543096924,37,92
1543097524,32,0
1543098124,39,43
1543099324,60,97
1543099924,45,39
1543100523,42,48
1543101124,50,44
1543101724,49,95
1543102324,40,0
1543102923,47,99
1543103524,42,0
1543104125,38,41
1543104724,41,51
1543105323,45,0
1543105923,54,42
1543106523,42,99
1543107723,46,43
1543108323,57,44
1543108924,45,67
1543110124,47,39
1543110722,43,54
1543111323,51,50
1543112523,49,79
1543113123,40,46
1543113723,55,44
1543114323,44,0
1543114924,41,46
1543115525,44,102
1543116123,44,0
1543116725,45,48
1543117323,48,44
1543117923,46,55
1543118525,47,40
1543119124,52,34
1543119723,44,0
1543120323,36,83
1543120923,49,45
1543122125,55,0
1543122725,59,43
1543123323,45,70
1543124524,37,0
1543125123,44,48
1543125723,35,24
1543126923,42,109
1543127523,50,0
1543128123,43,64
1543128724,44,0
1543129323,47,32
1543130524,37,48
1543131123,45,30
1543131724,45,31
1543132323,42,132
1543132924,45,0
1543133524,51,47
1543134123,48,28
1543135324,49,30
1543136525,74,65
1543137723,47,40
1543138323,41,88
1543138923,49,37
1543140124,59,69
1543140724,38,0
1543141323,29,37
1543142524,44,0
1543143124,29,41
1543143723,58,0
1543144323,56,38
1543144923,44,22
1543146123,52,116
1543147323,56,0
1543147924,50,85
1543148523,37,0
1543149123,31,50
1543149723,53,30
1543150923,32,25
1543151524,47,0
1543152123,38,40
1543152723,33,0
1543153323,30,73
1543154523,48,129
1543155123,45,25
1543155723,56,42
1543156323,48,0
1543156924,39,32
1543157523,41,53
1543158123,40,0
1543159324,34,49
1543159923,34,33
1543160524,28,77
1543161722,32,32
1543162323,32,47
1543162923,48,0
1543164124,51,35
1543165324,46,76
1543166523,41,50
1543167122,39,99
1543167723,33,0
1543168923,39,76
1543169523,42,0
1543170123,48,45
1543170723,30,0
1543171324,39,41
1543172524,39,77
1543173723,36,114
1543174923,36,82
1543176124,31,84
1543176723,52,0
1543177323,43,41
1543177923,52,80
1543178523,46,0
1543179724,44,81
1543180324,39,0
1543180924,56,68
1543181523,42,65
1543182123,57,0
1543182723,63,63
1543183324,39,0
1543183923,26,41
1543184524,44,105
1543185123,34,0
1543185723,34,0
1543186923,36,92
1543188123,39,89
1543189324,39,97
1543189923,26,86
1543190524,49,0
1543191723,34,100
1543192323,35,0
1543192924,25,49
1543193523,33,32
1543194123,42,0
1543195323,34,83
1543196523,28,72
1543197123,25,0
1543197723,40,68
1543198324,53,0
1543198924,32,0
1543200123,35,143
1543201324,33,80
1543202523,39,54
1543203724,39,121
1543204923,46,98
1543205524,41,47
1543206123,47,43
1543207323,56,43
1543207923,28,39
1543208524,37,0
1543209124,42,29
1543209723,35,46
1543210923,43,61
1543211523,36,0
1543212123,47,41
1543213323,50,43
1543213923,54,103
1543214523,42,0
1543215123,47,32
1543215724,38,88
1543216324,50,0
1543216924,40,33
1543217523,33,47
1543218123,50,0
1543218723,45,22
1543219323,47,74
1543220523,49,71
1543221123,76,55
1543221723,57,35
1543222923,42,0
1543223524,45,75
1543224123,47,48
1543225323,43,84
1543225923,32,0
1543226523,32,0
1543227723,41,88
1543228923,50,74
1543229523,52,0
1543230123,33,79
1543230724,50,44
1543231323,39,45
